zpid,propertyTaxRate,zipcode,longitude,price,livingAreaValue,streetAddress,homeType,livingAreaUnits,bathrooms,annualHomeownersInsurance,state,yearBuilt,monthlyHoaFee,latitude,bedrooms,livingArea,city,resoFacts.hasGarage,resoFacts.waterViewYN,resoFacts.aboveGradeFinishedArea,resoFacts.mainLevelBathrooms,resoFacts.hasPrivatePool,resoFacts.hasFireplace,resoFacts.garageSpaces,resoFacts.mainLevelBedrooms,resoFacts.hasWaterfrontView,resoFacts.lotSize,resoFacts.stories,resoFacts.livingArea,resoFacts.bedrooms,resoFacts.architecturalStyle,resoFacts.structureType,resoFacts.roofType,resoFacts.bathroomsPartial,resoFacts.bathroomsHalf,resoFacts.yearBuilt,resoFacts.bathroomsFull,resoFacts.elevation,resoFacts.attic,resoFacts.frontageLength,resoFacts.hasCooling,resoFacts.belowGradeFinishedArea,resoFacts.hasElectricOnProperty,resoFacts.foundationArea,resoFacts.zoning,resoFacts.hoaFee,resoFacts.basementYN,resoFacts.taxAnnualAmount,resoFacts.parking,resoFacts.hasView,resoFacts.entryLocation,resoFacts.levels,resoFacts.basement,resoFacts.waterView,resoFacts.hasAttachedGarage,resoFacts.bathrooms,resoFacts.homeType,resoFacts.isSeniorCommunity,resoFacts.municipality,resoFacts.bathroomsThreeQuarter,resoFacts.hasSpa,resoFacts.hasHeating,resoFacts.buildingArea,resoFacts.storiesTotal,resoFacts.fireplaces,resoFacts.hasCarport,resoFacts.openParkingSpaces,solarPotential.sunScore,solarPotential.solarFactor,solarPotential.buildFactor,solarPotential.climateFactor,solarPotential.electricityFactor,mortgageRates.arm5Rate,mortgageRates.fifteenYearFixedRate,mortgageRates.thirtyYearFixedRate,PperSQ,geometry,NearestDT,NearestLrgAirport,NearestMedAirport,avgCheap,avgExp,MedianHHInc
82758835,0.92,46528,-85.852486,389900,2485,20100 Amethyst Dr,SINGLE_FAMILY,sqft,3.0,1638,IN,2005,8,41.664093,4,2485,Goshen,True,False,"1,588",1,True,True,3,3,True,0.45 Acres,1,"2,485 sqft",4,Ranch,House,Shingle,1,0,2005,3,900,Pull Down Stairs,0,True,897,True,0,R1,$100 annually,False,2462,3,False,Main,One,"Daylight,Full,Concrete,Sump Pump",,True,3,SingleFamily,True,Franklin,0,False,True,"3,176",1,1,False,0,66.65,3.92,53.6,6.1,3.03,5.734,5.077,5.973,156.90140845070422,POINT (-85.852486 41.664093),3.977744148952995,98.58728508242542,24.242417837034086,4.383411331857842,5.614160891940188,103028.0
54441269,1.09,34787,-81.575455,734900,2316,470 Regal Downs Cir,SINGLE_FAMILY,sqft,3.0,3087,FL,2001,48,28.553207,4,2316,Winter Garden,True,False,"2,700",1,True,True,2,0,True,0.32 Acres,2,"2,316 sqft",4,Traditional,House,Shingle,1,0,2001,3,900,"Ceiling Fans(s), Vaulted Ceiling(s), Walk-In Closet(s)",0,True,0,True,0,PUD,$48 monthly,False,1648,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,728",1,1,False,0,73.3,3.56,59.2,6.78,3.76,5.645,5.35,6.248,317.314335060449,POINT (-81.575455 28.553207),0.22843328250325315,18.316514752294783,19.999431424652595,1.1350717006911573,1.1924157525914112,39033.0
47886586,0.76,32566,-86.94786,424900,2331,6579 Bellingham St,SINGLE_FAMILY,sqft,3.0,1785,FL,2002,43,30.4246,4,2331,Navarre,True,False,"2,700",1,True,True,2,0,True,0.50 Acres,1,"2,331 sqft",4,Contemporary,House,Shingle,1,1,2002,2,900,Pull Down Stairs,0,True,0,True,0,R1,$515 annually,False,2464,2,False,Main,One,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,331",1,1,False,0,68.53,3.56,55.2,6.77,3.0,5.645,5.42,6.345,182.2822822822823,POINT (-86.94786 30.4246),5.39729821282312,200.24565713585164,14.639668490880597,4.9195549019105655,4.052170738126345,89469.0
113102594,1.57,52404,-91.70803,375000,2443,2902 27th St SW,SINGLE_FAMILY,sqft,3.0,1575,IA,2008,13,41.948948,4,2443,Cedar Rapids,True,False,"1,593",1,True,True,3,0,True,0.39 Acres,1,"2,443 sqft",4,Ranch,House,Shingle,1,0,2008,3,900,Pull Down Stairs,0,True,850,True,0,R1,$150 annually,False,6045,0,False,Main,Two,"Full,Concrete",,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,77.45,4.0,63.2,6.25,4.0,5.665,5.623,6.508,153.49979533360622,POINT (-91.70803 41.948948),0.6476706001198488,195.8999841601804,4.4364166350307395,2.084426581857,1.3091286742524646,81401.0
45264351,0.88,32958,-80.4729,596000,2496,152 Academy Ter,SINGLE_FAMILY,sqft,3.0,2503,FL,1999,13,27.762003,4,2496,Sebastian,True,True,"2,700",1,True,True,2,0,True,0.37 Acres,2,"2,496 sqft",4,Two Story,House,Shingle,1,1,1999,2,900,Pull Down Stairs,0,True,0,True,0,",",$150 annually,False,5118,0,True,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,0,2,1,False,0,77.38,3.56,63.2,6.83,3.79,5.645,5.35,6.248,238.78205128205127,POINT (-80.4729 27.762003),4.48734771917105,68.69348923419913,8.064694763643965,2.1675713097761418,3.4532030263832474,62027.0
73167883,0.93,46818,-85.198074,259900,2472,4130 Marlton Dr,SINGLE_FAMILY,sqft,3.0,1092,IN,1998,5,41.116066,4,2472,Fort Wayne,True,False,"1,836",1,True,True,2,0,True,0.37 Acres,2,"2,472 sqft",4,Traditional,House,"Asphalt,Shingle",1,1,1998,2,900,Walk-up,0,True,636,True,0,R1,$60 annually,False,2623,2,False,Main,Two,"Daylight,Full,Finished,Concrete,Sump Pump",,True,3,SingleFamily,True,Franklin,0,False,True,"2,472",1,1,False,0,91.94,3.92,80.0,6.14,1.88,5.734,5.077,5.973,105.13754045307444,POINT (-85.198074 41.116066),2.5449070507585008,112.50360002750494,9.494188334658464,4.096139981309562,3.0381746674046877,68250.0
79750492,0.73,28584,-77.15227,445000,2416,222 Pigeon Lane,SINGLE_FAMILY,sqft,3.0,1869,NC,2006,6,34.69357,4,2416,Swansboro,False,False,"2,700",1,True,False,2,0,True,0.47 Acres,2,"2,416 sqft",4,Traditional,Stick Built,Shingle,1,1,2006,2,900,Pull Down Stairs,0,True,0,True,0,R1,$75 annually,False,3221,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,416",1,0,False,0,72.0,3.04,59.2,6.62,3.14,5.75,5.405,6.021,184.1887417218543,POINT (-77.15227 34.69357),0.8184333737566118,123.31104587013617,16.394950053851773,1.2223458290615115,4.16139694535658,73929.0
84695550,0.89,27577,-78.31353,340000,2476,141 Valleywood Cir,SINGLE_FAMILY,sqft,3.0,1428,NC,2006,45,35.523895,4,2476,Smithfield,True,False,"2,476",1,True,True,2,0,True,0.32 Acres,1,"2,476 sqft",4,Traditional,House,Shingle,1,1,2006,2,900,Pull Down Stairs,0,True,0,True,0,R1,$45 monthly,False,2787,2,False,Main,One and One Half,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,805",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.75,5.405,6.021,137.31825525040387,POINT (-78.31353 35.523895),0.15762521712391842,36.126112863405076,23.629003243359374,0.7014080247817601,4.218030501058603,39821.0
205091451,0.88,32966,-80.43072,609000,2316,4365 9th Ln,SINGLE_FAMILY,sqft,3.0,2558,FL,2003,13,27.617737,4,2316,Vero Beach,True,True,"2,700",1,True,True,2,0,True,0.50 Acres,1,"2,316 sqft",4,Other Arch,House,Comp Shingle,1,0,2003,3,900,Pull Down Stairs,0,True,0,False,0,RS-3,$150 annually,False,3522,2,True,Main,1.00,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,316",1,1,False,0,70.14,3.56,56.0,6.78,3.79,5.645,5.35,6.248,262.95336787564764,POINT (-80.43072 27.617737),1.9441187070747823,67.57380315453736,2.723044679638158,2.443885459962084,4.384696126311858,64375.0
113091391,1.3,49127,-86.50304,424000,2474,2036 Halsted Dr,SINGLE_FAMILY,sqft,3.0,1781,MI,2004,13,42.01071,4,2474,Stevensville,True,False,"2,700",1,True,True,2,0,True,0.39 Acres,2,"2,474 sqft",4,Traditional,House,Composition,1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2647,0,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"1,795",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.689,5.653,6.481,171.3823767178658,POINT (-86.50304 42.01071),4.763614649098181,66.26062992254532,22.941103235570367,1.257556614874561,1.3506548867253918,87375.0
81721144,1.8,44087,-81.45193,345000,2462,1748 Curry Ln,SINGLE_FAMILY,sqft,3.0,1449,OH,2006,29,41.283916,3,2462,Twinsburg,True,False,"2,064",1,True,True,2,0,True,0.33 Acres,2,"2,462 sqft",3,Colonial,House,"Asphalt,Fiberglass",1,1,2006,2,900,Pull Down Stairs,0,True,398,True,0,R1,$350 annually,False,6005,0,True,Main,Two,"Finished,Partially Finished,Sump Pump",,True,3,SingleFamily,True,Franklin,0,False,True,"2,462",2,1,False,0,80.62,3.84,68.0,6.03,2.75,5.765,5.445,6.374,140.12997562956946,POINT (-81.45193 41.283916),1.711320354773308,22.491428715908043,17.02264426063916,2.8484366900616274,2.7015743178018083,106611.0
65062470,0.73,28546,-77.36234,305000,2264,502 Southbridge Drive,SINGLE_FAMILY,sqft,3.0,1281,NC,2004,13,34.754505,4,2264,Jacksonville,False,False,"2,700",1,True,True,2,0,True,0.26 Acres,2,"2,264 sqft",4,Traditional,Stick Built,Shingle,1,1,2004,2,900,Access Only,0,True,0,True,0,R1,$150 annually,False,2966,4,False,Main,Two,"None,Crawl Space",,True,3,SingleFamily,True,Franklin,0,False,True,"2,264",1,1,False,2,78.13,3.2,64.8,6.63,3.08,5.75,5.405,6.021,134.7173144876325,POINT (-77.36234 34.754505),0.9219489779976862,111.70866065312822,5.429550720526133,1.2545632441022867,1.9613934063382141,51646.0
89725942,0.58,30752,-85.49439,325000,2304,28 Pamela Ln,SINGLE_FAMILY,sqft,3.0,1365,GA,2007,13,34.86867,3,2304,Trenton,True,False,"2,700",1,True,False,2,0,True,0.50 Acres,2,"2,304 sqft",3,Traditional,Site Built,Shingle,1,1,2007,2,900,"Attic Storage - Ceiling,Attic Storage - Walkout",0,True,0,True,0,R1,$150 annually,False,177,2,True,Main,Two,Crawl Space,,True,3,SingleFamily,True,Franklin,0,False,True,"2,304",1,0,False,0,78.13,3.2,64.8,6.63,3.08,5.75,5.188,6.231,141.05902777777777,POINT (-85.49439 34.86867),0.8637551926007005,104.56968921943387,20.098990202153782,1.0602497300645337,3.0610415555586026,31432.0
60206334,0.78,37085,-86.28062,499900,2482,1015 Farmhouse Rd,SINGLE_FAMILY,sqft,3.0,2100,TN,2001,22,35.93199,3,2482,Lascassas,True,False,"2,482",1,True,True,2,1,True,0.39 Acres,2,"2,482 sqft",3,Traditional,House,Shingle,1,1,2001,2,900,Pull Down Stairs,0,True,0,True,0,R1,$65 quarterly,False,1797,2,False,Main,Two,Crawl Space,,False,3,SingleFamily,True,Franklin,0,False,True,"2,482",1,1,False,0,82.78,3.04,71.2,6.34,2.19,5.4,5.257,5.983,201.41015310233684,POINT (-86.28062 35.93199),6.453424168122241,25.922353883422662,14.434085308279032,6.214728110410879,5.720650026166742,80565.0
63847693,2.72,60542,-88.387344,509900,2322,2741 Plante Rd,SINGLE_FAMILY,sqft,3.0,2142,IL,2003,16,41.813137,4,2322,North Aurora,True,False,"2,700",1,True,True,3,0,True,0.34 Acres,2,"2,322 sqft",4,Colonial,House,Asphalt,1,1,2003,2,900,Pull Down Stairs,0,True,0,True,0,R1,$48 quarterly,False,7759,3,False,Main,Two,Full,,True,3,SingleFamily,True,Franklin,0,False,True,"3,488",1,1,False,0,67.78,2.64,56.8,6.2,2.14,5.665,5.574,6.812,219.59517657192075,POINT (-88.387344 41.813137),1.687987701527391,27.377672031002874,9.691548153274065,5.68267859081887,2.1800672197072526,129158.0
77881390,1.51,48074,-82.5161,359900,2362,4841 Lorwood Dr,SINGLE_FAMILY,sqft,3.0,1512,MI,2000,13,42.992672,3,2362,Kimball,True,False,"2,362",1,True,True,3,0,True,0.46 Acres,1,"2,362 sqft",3,Ranch,House,Shingle,1,1,2000,2,900,Pull Down Stairs,116,True,0,True,0,R1,$150 annually,False,3679,3,False,Main,One,Yes,,True,3,SingleFamily,True,Franklin,0,False,True,"4,724",1,1,False,0,67.6,3.04,56.0,6.03,2.53,5.689,5.653,6.481,152.37087214225232,POINT (-82.5161 42.992672),3.4569245299149602,68.72824341447757,30.839625608455336,2.941080259070928,4.663999019581054,56395.0
101715906,0.91,63379,-90.905075,246900,2336,150 Cuivre Ridge Dr,SINGLE_FAMILY,sqft,3.0,1037,MO,2001,10,38.98317,3,2336,Troy,True,False,"1,336",2,True,True,2,3,True,0.27 Acres,1,"2,336 sqft",3,"Traditional,Ranch",House,Shingle,1,0,2001,3,900,Pull Down Stairs,0,True,"1,336",True,0,R1,$125 annually,False,1458,4,False,Main,One,"Bathroom in LL,Full,Partially Finished,Concrete,Rec/Family Area,Sleeping Area,Sump Pump,Storage Space",,True,3,SingleFamily,True,Franklin,0,False,True,"2,336",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.692,5.414,6.248,105.69349315068493,POINT (-90.905075 38.98317),4.112414684720295,33.079336416226326,26.01901687000654,2.5233874943661,4.110082242379581,66740.0
9718827,1.65,17601,-76.366005,450000,2366,2363 Spring Valley Rd,SINGLE_FAMILY,sqft,3.0,1890,PA,1999,13,40.062984,4,2366,Lancaster,True,False,"1,826",1,True,True,2,0,True,0.29 Acres,2,"2,366 sqft",4,Colonial,Detached,Composition,1,1,1999,2,900,Pull Down Stairs,0,True,540,True,0,RESIDENTIAL,$150 annually,False,5692,2,False,Main,Two,"Partially Finished,Sump Pump",,True,3,SingleFamily,True,EAST HEMPFIELD TWP,0,False,True,0,1,1,False,0,92.32,3.44,80.0,6.24,2.64,5.79,5.448,6.434,190.19442096365174,POINT (-76.366005 40.062984),1.300447004282978,61.154895968035376,5.489469433250324,1.2304940455111677,3.2963300606364903,79994.0
68349024,1.29,17013,-77.19323,439900,2408,30 Long Vw,SINGLE_FAMILY,sqft,3.0,1848,PA,2004,13,40.245186,4,2408,Carlisle,True,False,"2,408",1,True,False,2,0,True,0.35 Acres,2,"2,408 sqft",4,Traditional,Detached,Shingle,1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,RESIDENTIAL,$25 one time,False,5591,2,False,Main,Two,Finished,,True,3,SingleFamily,True,NORTH MIDDLETON TWP,0,False,True,0,1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.79,5.448,6.434,182.68272425249168,POINT (-77.19323 40.245186),3.2513419859228114,78.92689843536243,23.012307636056097,2.7739377890660335,2.9588904752777982,85548.0
69876509,1.04,30016,-83.9578,368508,2353,230 Creekview Blvd,SINGLE_FAMILY,sqft,3.0,1548,GA,2002,13,33.593132,4,2353,Covington,True,False,"2,353",0,True,True,2,0,True,0.32 Acres,2,"2,353 sqft",4,Traditional,House,Other,1,1,2002,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2222,0,False,Main,Two,None,,False,3,SingleFamily,True,Franklin,0,False,True,"2,353",1,1,False,0,67.48,3.04,55.2,6.6,2.64,5.75,5.188,6.231,156.6119847003825,POINT (-83.9578 33.593132),2.8486706710514023,27.28466094391337,10.767426901064487,2.9163357920975645,5.02463651795771,68804.0
72943259,0.7,19709,-75.73164,431000,2300,416 W Harvest Ln,SINGLE_FAMILY,sqft,3.0,1810,DE,2000,13,39.460403,3,2300,Middletown,True,False,"2,300",2,True,True,2,3,True,0.27 Acres,1,"2,300 sqft",3,Ranch/Rambler,Detached,"Shingle,Pitched",1,1,2000,2,900,Pull Down Stairs,0,True,0,True,0,23R-1A,$150 annually,False,2238,2,False,Main,One,Full,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,70.3,3.04,57.6,6.35,3.31,5.511,5.491,5.93,187.3913043478261,POINT (-75.73164 39.460403),0.7306390211466324,38.60073783374308,16.475650101206828,1.1451691756334588,6.309337415012999,70958.0
79355039,0.83,22601,-78.19251,475000,2495,604 Kernstown Ct,SINGLE_FAMILY,sqft,3.0,1995,VA,2000,13,39.146782,3,2495,Winchester,True,False,"2,495",3,True,True,3,3,True,0.37 Acres,2,"2,495 sqft",3,Ranch/Rambler,Detached,Shingle,1,1,2000,2,900,Pull Down Stairs,0,True,0,True,0,LR,$150 annually,False,3428,3,False,Main,Two,Unfinished,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,2,False,0,81.82,3.04,70.4,6.33,2.06,6.0,5.055,5.853,190.3807615230461,POINT (-78.19251 39.146782),1.4588065034086255,42.014081676583125,20.83310300553637,1.8016675916847251,3.045460616297829,61000.0
75177432,1.29,16066,-80.08033,464900,2376,153 Hazelwood Dr,SINGLE_FAMILY,sqft,3.0,1953,PA,2002,13,40.694374,4,2376,Cranberry Township,True,False,"2,700",1,True,True,2,0,True,0.35 Acres,2,"2,376 sqft",4,Colonial,House,Asphalt,1,1,2002,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,5419,2,False,Main,Two,"Walk-Up Access,Partfin",,True,3,SingleFamily,True,Franklin,0,False,True,"2,376",2,1,False,0,77.39,3.44,65.6,6.04,2.31,5.79,5.448,6.434,195.66498316498317,POINT (-80.08033 40.694374),1.3722124317819666,16.135667319598884,17.19487065913829,0.8395355405404539,2.765714105302808,107546.0
51535865,0.73,28546,-77.35492,350000,2260,1658 Halltown Road,SINGLE_FAMILY,sqft,3.0,1470,NC,2000,13,34.774372,3,2260,Jacksonville,False,False,"2,700",1,True,True,2,0,True,0.48 Acres,2,"2,260 sqft",3,Traditional,Stick Built,Shingle,1,1,2000,2,900,Access Only,0,True,0,True,0,R1,$150 annually,False,1747,2,False,Main,Two,"None,Crawl Space",,True,3,SingleFamily,True,Franklin,0,False,True,"2,260",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.75,5.405,6.021,154.86725663716814,POINT (-77.35492 34.774372),2.121384859082271,111.06189750800112,6.629527796320959,2.0919935270165193,1.942510831909404,50129.0
63262627,0.82,23231,-77.331955,374950,2275,7804 King Eider Dr,SINGLE_FAMILY,sqft,3.0,1575,VA,2003,39,37.448883,4,2275,Henrico,True,False,"2,700",1,True,True,2,0,True,0.48 Acres,2,"2,275 sqft",4,"Two Story,Transitional",House,Shingle,1,1,2003,2,900,Pull Down Stairs,0,True,0,True,0,R1,$118 quarterly,False,2765,0,False,Main,Two,Crawl Space,,True,3,SingleFamily,True,Franklin,0,False,True,0,2,1,False,0,76.86,3.04,64.8,6.48,2.54,6.0,5.055,5.853,164.8131868131868,POINT (-77.331955 37.448883),5.76455816466732,3.9417533903627175,45.426685657994256,4.51442669377867,6.763182234454512,114087.0
4790742,2.2,60031,-87.933525,399000,2372,5383 Conifer Ln,SINGLE_FAMILY,sqft,3.0,1676,IL,1998,13,42.392654,4,2372,Gurnee,True,False,"2,700",1,True,True,3,0,True,0.30 Acres,2,"2,372 sqft",4,Traditional,House,Asphalt,1,1,1998,2,900,Pull Down Stairs,0,True,"1,000",True,0,R1,$150 annually,False,8964,3,False,Main,Two,Full,,True,3,SingleFamily,True,Franklin,0,False,True,"3,543",1,1,False,0,70.99,2.64,60.0,6.21,2.14,5.665,5.574,6.812,168.212478920742,POINT (-87.933525 42.392654),1.6947274999938085,28.6160110253211,14.01798741152237,1.8377271176645598,1.7572279894765153,101125.0
4837461,2.2,60048,-87.90638,589000,2432,14072 Edgewater Ct,SINGLE_FAMILY,sqft,4.0,2474,IL,2000,73,42.30865,4,2432,Libertyville,True,False,"2,700",1,True,True,2,0,True,0.32 Acres,2,"2,432 sqft",4,Traditional,House,Shingle,1,2,2000,2,900,"Pull Down Stair,Unfinished",0,True,"1,232",True,0,R1,$73 monthly,False,11242,2,False,Main,Two,Full,,True,4,SingleFamily,True,Franklin,0,False,True,"1,232",1,1,False,0,68.59,2.64,57.6,6.21,2.14,5.708,5.424,6.273,242.1875,POINT (-87.90638 42.30865),2.595303719705496,22.78002139797423,13.421818714362088,3.5333079515420507,3.43100204968546,68750.0
47384737,0.95,33837,-81.667725,494900,2476,202 Nottingham Way,SINGLE_FAMILY,sqft,3.0,2079,FL,2000,49,28.30438,4,2476,Davenport,True,False,"2,700",1,True,True,2,0,True,0.34 Acres,1,"2,476 sqft",4,Traditional,House,Shingle,1,0,2000,3,900,"Ceiling Fans(s), Kitchen/Family Room Combo, Master Bedroom Main Floor, Open Floorplan, Split Bedroom, Walk-In Closet(s), Window Treatments",0,True,0,True,0,R1,$49 monthly,False,4877,2,False,Main,One,None,,True,3,SingleFamily,True,Franklin,0,False,True,"3,219",1,1,False,0,82.6,3.56,68.8,6.74,3.5,5.645,5.42,6.345,199.87883683360258,POINT (-81.667725 28.30438),0.12084710704447399,23.485305321508566,14.092381606283974,1.5264441723891664,5.122812107967792,63214.0
54936651,1.03,33928,-81.76806,725000,2366,21516 Langholm Run,SINGLE_FAMILY,sqft,3.0,3045,FL,2003,160,26.427736,4,2366,Estero,True,False,"2,700",1,True,True,3,0,True,0.27 Acres,1,"2,366 sqft",4,Traditional,House,Tile,1,0,2003,3,900,Pull Down Stairs,75,True,0,True,0,RPD,$479 quarterly,False,4463,0,True,Main,One,None,,True,3,SingleFamily,True,Franklin,0,False,True,"4,346",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.645,5.35,6.248,306.42434488588333,POINT (-81.76806 26.427736),1.2383019533116573,7.5095467595540315,12.426436267353576,3.892285724889278,3.6867529193080415,116493.0
66801837,0.51,70791,-91.18069,479900,2416,2391 Saint Andrews Ave,SINGLE_FAMILY,sqft,3.0,2016,LA,2004,200,30.644442,4,2416,Zachary,True,False,"2,700",1,True,True,2,0,True,0.50 Acres,1,"2,416 sqft",4,Acadian Style,House,Architec. Shingle Roof,1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,R1,"$2,400 annually",False,3899,2,False,Main,One,None,,False,3,SingleFamily,True,Franklin,0,False,True,"3,632",1,1,False,0,76.91,3.04,64.0,6.59,3.28,5.729,5.29,6.224,198.6341059602649,POINT (-91.18069 30.644442),2.0657426735745306,71.07471482962234,7.884025279672623,1.325104198244017,1.6569725054857845,101354.0
41994319,0.68,38501,-85.568375,524000,2388,2569 Park West Dr,SINGLE_FAMILY,sqft,3.0,2201,TN,1999,13,36.140827,4,2388,Cookeville,True,False,"2,700",1,True,True,2,0,True,0.46 Acres,1,"2,388 sqft",4,Traditional,House,Composition,0,1,1999,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,1891,2,False,Main,One and One Half,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,388",1,1,False,0,61.3,3.04,49.6,6.38,2.29,5.4,5.257,5.983,219.43048576214406,POINT (-85.568375 36.140827),3.224433066519896,62.083625631614204,30.054746135875142,2.9619294886114247,3.770783432263452,56922.0
67460502,1.03,33908,-81.84723,974900,2382,18141 Creekside View Dr,SINGLE_FAMILY,sqft,4.0,4095,FL,2006,317,26.473177,3,2382,Fort Myers,True,False,"2,700",1,True,True,2,0,True,0.29 Acres,1,"2,382 sqft",3,Traditional,House,Tile,1,1,2006,3,900,Pull Down Stairs,0,True,0,True,0,RPD,"$1,846 quarterly",False,6106,0,False,Main,One,None,,True,4,SingleFamily,True,Franklin,0,True,True,"4,183",1,1,False,0,71.16,3.56,56.8,7.01,3.79,6.177,6.19,6.339,409.27791771620485,POINT (-81.84723 26.473177),3.6613465192224117,7.16372451034358,7.871758443006378,1.481701278042238,6.1877599019766265,59750.0
35818442,1.07,30005,-84.19149,589900,2390,11380 Crossington Rd,SINGLE_FAMILY,sqft,3.0,2478,GA,1999,71,34.064205,4,2390,Johns Creek,True,False,"2,390",0,True,True,2,0,True,0.29 Acres,2,"2,390 sqft",4,Traditional,House,Composition,1,1,1999,2,900,Pull Down Stairs,0,True,0,False,0,R1,$850 annually,False,4116,2,True,Main,Two,None,,False,3,SingleFamily,True,Franklin,0,False,True,"2,390",1,1,False,0,75.42,3.04,63.2,6.54,2.64,5.647,5.207,5.981,246.82008368200837,POINT (-84.19149 34.064205),1.210638859668483,32.45455554992525,14.465789365951577,1.1956058694329605,2.58259781793098,85395.0
237707271,0.95,30157,-84.78302,425000,2312,47 Sage Ct,SINGLE_FAMILY,sqft,3.0,1785,GA,2005,19,33.959072,4,2312,Dallas,True,False,"2,700",0,True,True,2,0,True,0.42 Acres,2,"2,312 sqft",4,Traditional,House,Other,1,1,2005,2,900,Pull Down Stairs,0,True,0,True,0,R1,$225 annually,False,2969,2,True,Main,Two,None,,False,3,SingleFamily,True,Franklin,0,False,True,"2,312",1,1,False,0,81.01,3.04,68.8,6.53,2.64,5.75,5.188,6.231,183.8235294117647,POINT (-84.78302 33.959072),0.36311878262240943,30.178263106813613,11.300802586293687,4.320777323583871,1.7321805779413377,78958.0
237746440,0.95,30134,-84.79261,425000,2475,865 Whitby Dr,SINGLE_FAMILY,sqft,4.0,1785,GA,2002,33,33.799263,4,2475,Douglasville,True,False,"2,475",1,True,True,3,1,True,0.46 Acres,2,"2,475 sqft",4,Traditional,House,"Composition,Shingle",1,1,2002,3,900,Pull Down Stairs,0,True,"1,000",True,0,R1,$400 annually,False,3169,3,True,Main,Two,"Bath/Stubbed,Driveway Access,Exterior Entry,Finished,Finished Bath,Interior Entry",,False,4,SingleFamily,True,Franklin,0,False,True,"2,475",1,1,False,0,70.61,3.04,58.4,6.53,2.64,5.75,5.188,6.231,171.7171717171717,POINT (-84.79261 33.799263),4.828441936611821,23.796221889055634,15.668956461897482,4.694642735988168,4.79844748155401,99732.0
82283865,0.64,72034,-92.51796,358000,2310,1100 Georgetown Dr,SINGLE_FAMILY,sqft,3.0,1504,AR,2009,13,35.09475,4,2310,Conway,True,False,"2,700",1,True,True,2,0,True,0.25 Acres,1,"2,310 sqft",4,Traditional,House,Shingle,1,0,2009,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2286,2,False,Main,One and One Half,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,310",1,1,False,0,76.29,3.04,64.0,6.51,2.74,5.85,5.522,6.311,154.978354978355,POINT (-92.51796 35.09475),2.081441615383047,144.07096182992657,24.220054353956748,4.6334817654898535,4.430636412578814,98272.0
70272086,0.9,37355,-86.07128,334900,2254,349 Indian Springs Cir,SINGLE_FAMILY,sqft,3.0,1407,TN,2006,13,35.449173,4,2254,Manchester,True,False,"2,254",1,True,False,2,1,True,0.44 Acres,2,"2,254 sqft",4,Cape Cod,House,Shingle,1,1,2006,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2594,2,False,Main,Two,Crawl Space,,True,3,SingleFamily,True,Franklin,0,False,True,"2,254",1,1,False,0,80.66,3.04,68.8,6.38,2.43,5.4,5.257,5.983,148.58030168589175,POINT (-86.07128 35.449173),1.3209784659696389,57.707825973113614,46.11158506132175,2.2176781291177226,1.7426460187298598,61097.0
89062845,0.63,39042,-89.96117,349900,2494,114 Meadow Pointe Cv,SINGLE_FAMILY,sqft,3.0,1470,MS,2006,17,32.24674,3,2494,Brandon,True,False,"2,700",1,True,True,2,0,True,0.28 Acres,1,"2,494 sqft",3,Traditional,House,Architectural Shingles,1,1,2006,2,900,Pull Down Stairs,0,True,0,True,0,R1,$200 annually,False,2167,2,False,Main,One,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,494",1,1,False,0,69.7,4.0,56.0,6.57,3.13,5.875,5.329,6.156,140.29671210906176,POINT (-89.96117 32.24674),4.450774791305522,156.23145628914617,8.051624787065279,2.348166826199249,4.158765766866742,83297.0
